Delivery_Contractor,Property_ID,Postcode_1,Participant_Age,EmployStatus,EmployType,HouseIncome,Date_Contact,Tenure,Tenure_Length,Social_Group,HP_Awareness,Date_Survey,Name_Survey,House_Type,House_Form,House_Env,House_Age,House_SAP,No_Adults,No_Child,No_Storeys,Total_Floor_Area,Habitable_Rooms,Bedrooms,Heated_rooms,Floor_Height,Wall_Type,Floor_Type,Roof_Type,Glazed_Type,Mains_Gas_Flag,Main_Fuel,Heat_Primary_Source,Heat_Secondary_Source,TS_Existing,TS_Existing_Size,No_Underfloor,Existing_Fires,Existing_Cooking,Outside_Space,Outside_Access,Elec_currentuse,Gas_currentuse,MCS_SHLoad,MCS_Hloss,MCS_SHAnnual,MCS_DHWAnnual,MCS_Immersion,MCS_Flow_Temp,MCS_SCOP,Suit_ASHP,Suit_GSHP,Suit_HTASHP,Suit_Hybrid,HP_Recommend,Measures_Recommend,EstCost_System,EstCost_Ancillary,EstCost_Running,EstCost_Etariff,EstCost_Gtariff,Part_Install_Decision,Date_Installation,Name_Install,HP_Installed,HP_Installed_Detail,HP_Brand,HP_Model,HP_Size_kW,HP_Refrigerant,GSHP_Space,TS_Type,TS_Water_Size,TS_PCM_Size,HP_Control_Zones,Measures_emitters_LT,Measures_emitters_Std,Measures_Fanassist,HP_Aesthetic,HP_Noise,Cooling,Cooling_Rooms,Fires_replaced,Cook_Replaced,Gas_disconnect,Measures_Loft,Measures_Windows,Measures_Doors,Measures_WI,Measures_DP,Cost_HP,Cost_TS,Cost_Install,Cost_Emitters,Cost_Cooling,Cost_LI,Cost_WI,Cost_Window,Cost_Door,Cost_DP,Install_time_HP,Install_time_measures
Warmworks,EOH2972,EH33,54.0,Working Full time (>30hrs),Professional,"50,001+",2021-04-26T00:00:00.000Z,Owner-Occupied,15.0,AB,2.0,16/06/2021,Warmworks,House,Semi-Detached,Suburban,1945-1964,D,2.0,1.0,2.0,128.62,7.0,5.0,6.999999999999999,2.45,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,1.0,No,No,4324.0,371.0997003164375,8.5,7.49539822852239,21224.0,5905.0,0.0,40.00858919956954,2.9007494596717875,Yes with additional measures,No,Yes,Yes,HT_ASHP,,9506.087980832954,0.005523638983390811,1490.4799999999998,18.0,5.0,No,,,,,,,3.0113922599120997,,5.162285529602961e-13,,127.89228707551956,7.000830309967569,1.000070796354521,0.17548393458127975,0.0005363579675758956,7.65325894462876e-05,,,,1.458052949210309e-11,1.3059052506037006e-08,1.9631438874512241e-07,,,1.5152491078269242e-13,2.2854960590734663e-08,,,3123.694763064589,1018.3715173723734,1610.2336711441856,6.348153027640656,2.885594595301161e-14,0.0001479182515060984,0.006405144631571602,2.567642487516508e-10,3.073253534258136e-06,9.772054042692102e-13,1.0356644843704998,9.75666207523318e-05
Warmworks,EOH0876,EH16,33.0,Working Full time (>30hrs),Professional,"40,001 - 50,000",2021-04-26T00:00:00.000Z,Owner-Occupied,1.0,C1,4.0,13/06/2021,Warmworks,House,Mid-Terrace,Urban,1945-1964,D,2.0,0.0,2.0,92.17000000000002,5.0,3.0,4.0,2.43,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Standard,Fire - Gas,Water,Normal (90-130l),0.0,1.0,0.0,No,No,190.93275644871756,374.5634717005305,6.3,75.0,15826.999999999998,3820.0,55.0,50.0,3.65,Yes,No,Yes,Yes,HT_ASHP,,9506.160376152553,0.007685310721171845,1040.0,18.0,4.5,Yes,23/08/2021,Everwarm,HT_ASHP,,Vaillant,VWL 75/6 A 230V S2,7.000000000000001,R290,0.0,Water_New,200.0,7.001084268529667,1.0,0.1984144188463688,9.0,0.0,,Low Noise Heat Pump,No,0.0,0.0,0.0,No,Yes,0.0,0.0,,No,11215.17,3572.208,1610.23,2435.18,6.606401623671099e-14,514.16,0.008791235813987441,4.387603891320424e-10,5.432631481872008e-06,1.9190866343971047e-12,2.0,1.0
Warmworks,EOH1045,KY11,47.0,Working Full time (>30hrs),Professional,"25,001 - 30,000",2021-04-26T00:00:00.000Z,Owner-Occupied,0.10540197508744314,C2,5.0,27/05/2021,Warmworks,House,End-Terrace,Rural,Pre 1919,D,2.0,0.0,3.0,87.28,5.0,2.0,4.0,2.52,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,1.0,No,No,3071.9999999999995,7094.0,5.0,67.0,7628.0,3623.0,156.0,50.0,3.37,Yes,No,Yes,Yes,ASHP,,9506.162946699611,0.007646504921638098,700.0000000000001,14.0,2.043105260573211,Yes,16/09/2021,TK Murray,ASHP,,Mitsubishi,PUHZ-W50VHA2,5.0,R410A,0.0,Water_New,150.0,7.001000084739644,1.0,7.0,0.0006873397505842149,0.0,,Low Noise Heat Pump,No,0.0,0.0,0.0,Yes,No,0.0,0.0,,No,7655.16,3508.272,1610.23,1894.03,5.751269686188332e-14,0.0002117877256364409,0.008301380148623139,4.0701642056717446e-10,4.706557193978612e-06,1.8066738426483764e-12,3.0,0.0
Warmworks,EOH3077,ML11,33.0,Working Full time (>30hrs),Professional,"50,001+",2021-04-26T00:00:00.000Z,Owner-Occupied,5.0,AB,4.0,09/06/2021,Warmworks,House,Detached,Rural,Pre 1919,E,2.0,1.0,2.0,162.52999999999997,7.0,4.0,6.999999999999999,2.33,Cavity_No_insulation,Suspended,Pitched,Double,No,Oil,Oil Boiler,Fire - Wood,,,0.0,0.0,1.0,Yes - Borehole,Yes,190.72932712064357,373.60920120019,11.099999999999998,72.0,29622.999999999996,4921.0,0.0,40.010735193791334,2.9008535267831754,No,Yes,Yes,Yes,GSHP,,9506.150481149229,0.007345995744458378,1514.88,18.0,5.0,Yes,27/09/2021,Everwarm,GSHP,Individual_Groundloop,Vaillant,VWF 117/4,11.0,R410A,9.492397102725536e-13,Water_New,200.0,7.00105165084824,1.0,16.0,0.0006609995380131295,0.0,,,No,0.0,0.0,0.0,No,No,0.0,0.0,,No,38728.62,3572.208,1610.23,4329.21,5.858397669972551e-14,0.00021209171296050045,0.00858152998262085,3.735334541676849e-10,5.004631776794888e-06,1.6388259022406815e-12,3.0,0.0
Warmworks,EOH0467,EH12,53.0,Working Full time (>30hrs),Professional,Prefer not to say,2021-04-26T00:00:00.000Z,Owner-Occupied,10.0,C1,4.0,10/06/2021,Warmworks,House,End-Terrace,Suburban,1965-1980,B,2.0,2.0,2.0,68.48,5.0,3.0,4.0,2.39,Cavity_No_insulation,Suspended,Pitched,Triple,Yes,Gas,Gas Boiler - Standard,,Water,Normal (90-130l),0.0,0.0,1.0,No,No,2974.0,373.56381286890246,4.7,59.0,14596.999999999998,2250.0,0.0,50.0,3.58,Yes,No,Yes,Yes,ASHP,,9506.16408145678,0.007664911271149322,673.7400000000001,18.0,5.0,Yes,19/08/2021,Everwarm,ASHP,,Mitsubishi,PUHZ-W50VHA2,5.0,R410A,0.0,Water_New,150.0,7.001013241009787,1.0,6.000000000000001,0.0007327698658627924,0.0,,Low Noise Heat Pump,No,0.0,0.0,0.0,No,No,0.0,0.0,,No,6529.24,3508.272,1610.23,1623.45,5.5329997988894444e-14,0.00021488607186029185,0.008778735718806274,4.076799453578417e-10,4.52109248498811e-06,1.782226276281218e-12,2.0,0.0
Warmworks,EOH2811,EH16,65.0,Retired,Pensioner,"0 - 12,500",2021-04-26T00:00:00.000Z,Owner-Occupied,35.0,DE,4.0,13/06/2021,Restricted Data,House,Detached,Urban,1945-1964,D,2.0,0.0,2.0,97.77,6.0,3.0,6.0,2.27,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Combi,Electric - Direct,,,0.0,0.0,0.0,No,No,192.52491780085256,375.93486378120724,5.6,7.60465235915035,14186.999999999998,2865.0,0.0,40.01237555843545,2.901020582737401,Yes,No,Yes,Yes,HT_ASHP,,9506.212867915794,0.009212506531753206,690.0,18.0,5.0,No,,,,,,,3.015058320364915,,1.3618800098064154e-12,,129.99028638005257,7.001074487503502,1.0001038631398842,0.20921818912029266,0.0008038327760004904,0.00011299923789920285,,,,3.549577992645325e-11,2.6063624147809605e-08,3.5975097034679493e-07,,,4.55435439795232e-13,4.521386998135313e-08,,,3179.61339063826,1019.4381111850682,1610.2362601774873,8.236899706056574,9.10801314468572e-14,0.0002691344903587378,0.010058352017949801,5.819608683843569e-10,6.996076151399856e-06,2.5897727972540308e-12,1.045080894138664,0.00015016957331681624
Warmworks,EOH0313,KY12,50.0,Working Part time,Skilled Manual Worker,"50,001+",2021-04-26T00:00:00.000Z,Owner-Occupied,21.0,C1,4.0,21/06/2021,Warmworks,House,Detached,Rural,1945-1964,C,3.0,0.0,2.0,187.24,8.0,4.0,8.0,2.57,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Standard,Fire - Wood,Water,Large (> 170l),2.0,0.0,1.0,Yes - Borehole,Yes,189.40673685612273,371.0014415648184,9.6,7.46342626074329,24481.000000000004,3820.0,0.0,40.00848527488415,2.9007239743275566,Yes,Yes,Yes,Yes,GSHP,,9506.100287037776,0.005304443887780508,1207.0,18.0,5.0,Yes,,,,,,,3.0115559355472215,,4.943440947390021e-13,,126.65267512202263,7.000799162786279,1.00006448973636,0.16061102971434593,0.0005458484683913412,7.434940926032141e-05,,,,1.3561263223493825e-11,1.2471306654049386e-08,1.8962789738452557e-07,,,1.2982929347479105e-13,2.249878328086652e-08,,,3133.8336859661244,1018.3324742067745,1610.2334307181982,6.161067292816006,2.5727695730673288e-14,0.00013787457817670656,0.006226704499567859,2.366754014992978e-10,2.879684960688245e-06,8.246052495344824e-13,1.0370466681197286,8.880207997208345e-05
Warmworks,EOH1967,EH30,66.0,Retired,Pensioner,Prefer not to say,2021-04-26T00:00:00.000Z,Owner-Occupied,21.0,DE,4.0,15/06/2021,Warmworks,House,Semi-Detached,Suburban,1965-1980,E,2.0,0.0,2.0,132.14,5.0,3.0,5.000000000000001,2.6,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Standard,Fire - Coal,Water,Normal (90-130l),0.0,0.0,0.0,Yes - Borehole,Yes,189.9065525343758,372.93729114637244,12.800000000000002,7.522360774222761,33232.0,3937.0,0.0,40.01110703597078,2.900821344857104,Yes,Yes,Yes,Yes,GSHP,,9506.159719712039,0.0074698879328707335,1699.38,18.0,5.0,Yes,,,,,,,3.0132898059673607,,8.646619661586974e-13,,129.48167026042938,7.000912437797524,1.0000802990143711,0.17454134300351143,0.0006745216796844034,9.217830665875226e-05,,,,2.2099898300265153e-11,1.994251519477075e-08,2.5949111659429036e-07,,,2.3662313970197746e-13,3.2007545058831965e-08,,,3172.653438751027,1018.8896134073054,1610.2345591579608,7.148839668857399,4.836564905085633e-14,0.00020344829913938157,0.008261576113000046,3.5282834986993805e-10,4.5371600420729414e-06,1.4369841037573106e-12,1.0405276585370302,0.00012002235280306195
Warmworks,EOH0566,EH10,72.0,Retired,Pensioner,Prefer not to say,2021-04-27T00:00:00.000Z,Owner-Occupied,30.0,DE,3.0,13/06/2021,Warmworks,House,Semi-Detached,Suburban,1965-1980,E,1.0,0.0,2.0,125.47,7.0,4.0,6.999999999999999,2.45,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Standard,Fire - Gas,Water,Normal (90-130l),0.0,1.0,1.0,No,No,191.95367306552362,376.0536987829255,2.2576945549653065,7.627079666592181,1939.8373612539144,956.3121842061955,0.2546301547750772,40.01325567427557,2.9010694813774895,Yes,No,Yes,Yes,HT_ASHP,,9506.239110497712,0.010371488733994738,281.06796842556446,12.003554629259742,2.043820834279759,No,,,,,,,3.01564700237941,,1.744421230728821e-12,,130.9281811118126,7.001148147479398,1.0001136256378231,0.20500784739851952,0.0008466321960440837,0.00011761172936530784,,,,4.381421614407799e-11,2.9554637848150378e-08,3.839369639990764e-07,,,5.343380360574301e-13,5.088013566023619e-08,,,3209.7172696770726,1019.7141931886598,1610.2367088412987,8.19234997262247,1.0715888354613512e-13,0.00029768776247465214,0.010952433513011783,6.51387443983964e-10,8.124883461824163e-06,3.0774146252132706e-12,1.0471085691824555,0.00016776703341747634
Warmworks,EOH0132,EH15,50.0,Stay at home parent,Professional,"30,001 - 40,000",2021-04-28T00:00:00.000Z,Owner-Occupied,44.0,C2,2.0,14/06/2021,Warmworks,House,Detached,Urban,1919-1944,D,2.0,0.0,1.0,87.86,4.0,3.0,4.0,2.7,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,1.0,No,No,189.3979056252283,371.53510710655246,10.2,101.0,27217.0,2812.0,0.0,50.0,3.6600000000000006,Yes,No,Yes,Yes,ASHP,,9506.108329288994,0.006231710257452505,1227.78,18.0,5.0,Yes,28/09/2021,Everwarm,ASHP,,Mitsubishi,PUZ-WM112VAA,11.2,R32,0.0,Water_New,200.0,7.000901161314687,1.0,12.000000000000002,0.000563661345950095,0.0,,Low Noise Heat Pump,No,0.0,0.0,0.0,No,No,0.0,0.0,,No,8575.73,3572.208,1610.23,3246.91,3.448352104622014e-14,0.0001666771425175284,0.007102335985109676,2.8402297180818437e-10,3.06347986318567e-06,1.082278689411298e-12,3.0,0.0
Warmworks,EOH1120,KY15,55.0,Unemployed,Unemployed/Benefits,Prefer not to say,2021-04-28T00:00:00.000Z,Owner-Occupied,41.0,DE,1.0,20/06/2021,Warmworks,House,Semi-Detached,Suburban,1945-1964,E,3.0,0.0,2.0,82.84,5.0,3.0,5.000000000000001,2.45,Cavity_Insulated,Solid,Pitched,Double,No,Electricity,Electric - Storage,Electric - Direct,Water,Normal (90-130l),0.0,0.0,0.0,No,No,194.25868819863535,377.43961987202056,2.2578716949224145,7.660050639882684,1946.2041983377421,956.7964522689435,0.27828806007964885,40.01654918451095,2.901142081595026,Yes,No,Yes,No,HT_ASHP,,9506.353582164389,0.013896291849448517,281.22130912396125,12.003882534604054,2.0442807994392935,Yes,,,,,,,3.016384215443395,,2.74100121940013e-12,,132.21109732985497,7.001264045829885,1.0001452115520806,0.23734506219625473,0.0011042474616260733,0.00015593061107210815,,,,7.137215124464191e-11,4.2716933990050165e-08,5.151297841621272e-07,,,8.74869350141888e-13,7.122739020815061e-08,,,3237.0270096388645,1020.1772063458384,1610.2388877930766,10.563733662354062,1.8353934095206165e-13,0.00041848031282825103,0.014401129192265216,9.56292156573113e-10,1.2931921647929557e-05,4.7410959706783995e-12,1.0556108029559255,0.00019932696977775777
Warmworks,EOH0571,FK5,41.0,Working Full time (>30hrs),Professional,Prefer not to say,2021-04-28T00:00:00.000Z,Owner-Occupied,18.0,C1,3.0,03/06/2021,Warmworks,House,Semi-Detached,Suburban,1919-1944,D,2.0,3.0000000000000004,2.0,94.34,5.0,3.0,5.000000000000001,2.52,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,1.0,No,No,188.84827438474167,371.63302836590447,5.2,70.0,13344.999999999996,3820.0,0.0,50.0,3.65,Yes,No,Yes,Yes,HT_ASHP,,9506.108419020862,0.005988223641708146,649.0000000000001,18.0,5.0,Yes,16/08/2021,Everwarm,HT_ASHP,,Vaillant,VWL 75/6 A 230V S2,7.000000000000001,R290,0.0,Water_New,200.0,7.000845612703415,1.0,0.166078619658947,9.0,0.0,,Low Noise Heat Pump,No,0.0,0.0,0.0,No,No,0.0,2.0,,No,11215.17,3572.208,1610.23,2435.18,3.0653725949713814e-14,0.00016052069536385717,0.006966919499973301,2.682395694453277e-10,9601.2,9.951343134945168e-13,2.0,0.0
Warmworks,EOH2082,EH49,47.99999999999999,Working Full time (>30hrs),Professional,"50,001+",2021-04-28T00:00:00.000Z,Owner-Occupied,20.0,AB,5.0,21/06/2021,Warmworks,House,Mid-Terrace,Suburban,Pre 1919,B,2.0,0.0,2.0,128.24999999999997,7.0,3.0,6.999999999999999,2.7,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,Fire - Wood,,,0.0,0.0,1.0,No,No,192.04378483287292,375.2255197048653,2.257634242250324,7.596848793327808,1937.1265046548797,956.3095217494993,0.23621106089049135,40.012543458433356,2.9010026191174982,Yes,No,Yes,Yes,ASHP,,9506.203425431464,0.009567256326306506,280.98371582192834,12.00336551072076,2.043558119829395,No,,,,,,,3.0145148617448285,,1.4446983106347622e-12,,130.1890827715397,7.001083948169253,1.000106568031697,0.20286383107304573,0.0008240904680860694,0.00011664261546684429,,,,3.6948159809480075e-11,2.7266919389035138e-08,3.6385765156410343e-07,,,4.3449168958889506e-13,4.5600309306337294e-08,,,3191.1180323944986,1019.2570449346257,1610.2364956263334,8.100272069144994,8.756985750684593e-14,0.00026599085765155906,0.010439305697218515,5.772062827702484e-10,7.454887597035942e-06,2.6335528809789954e-12,1.0454823207110167,0.00016002328902686713
Warmworks,EOH1638,PH2,54.0,Working Full time (>30hrs),Skilled Manual Worker,Prefer not to say,2021-04-28T00:00:00.000Z,Owner-Occupied,20.0,C2,4.0,23/06/2021,Warmworks,House,Detached,Rural,1981-1990,C,3.0,1.0,2.0,208.69999999999996,9.0,6.0,9.0,2.42,Cavity_No_insulation,Suspended,Pitched,Double,No,Oil,Oil Boiler,Electric - Direct,Water,Large (> 170l),2.0,0.0,0.0,Yes - Borehole,Yes,192.29472263978096,375.7270978830056,2.257744276244659,7.594180858694017,1937.5487385120941,956.4523504530807,0.23302354710685905,40.01401505141985,2.9009724714932963,Yes,Yes,Yes,Yes,GSHP,,9506.27368072499,0.010602414397226312,281.17658239952755,12.003540968983435,2.043937227545539,Yes,,,,,,,3.0157613593619317,,1.7900790441963133e-12,,131.88017755746841,7.001099101675209,1.0001067386074283,0.19645007327198982,0.000907943795027677,0.00013551407027989626,,,,4.56939451554117e-11,3.245861535106087e-08,4.0857989347387047e-07,,,5.172288920947399e-13,5.4552174333366565e-08,,,3221.9069893448054,1019.2726850088219,1610.2365356865787,8.021789086421487,1.1182681435581779e-13,0.00031183370058670336,0.011562498912098818,6.493889870284875e-10,8.496504679622598e-06,3.1577448988961976e-12,1.0497071780264378,0.00016807401971163927
Warmworks,EOH0401,EH17,34.0,Working Part time,Skilled Manual Worker,Prefer not to say,2021-04-28T00:00:00.000Z,Owner-Occupied,5.0,C2,1.0,10/06/2021,Warmworks,House,Mid-Terrace,Urban,1945-1964,C,1.0,3.0000000000000004,2.0,90.52,5.0,3.0,5.000000000000001,2.48,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,1.0,No,No,193.37695024785353,377.955368683557,2.2578362270769867,7.685283079743385,1944.4437260394916,956.6689448181569,0.2927845590191282,40.01537681237096,2.9011654015025123,Yes,No,Yes,Yes,ASHP,,9506.31524443852,0.013262794353408935,281.53544038014024,12.004026286343578,2.04431233145704,No,,,,,,,3.0169835926499218,,2.7904816044671543e-12,,131.96183294057846,7.001275224829442,1.0001414432790625,0.22246887907385826,0.0010420054131827783,0.00014707035734318197,,,,6.832340249118829e-11,4.22777723940726e-08,5.207756998970581e-07,,,8.905537440297151e-13,7.08226082224428e-08,,,3226.5850217870247,1020.122171677323,1610.2387956388557,9.65080542058684,1.8619868559326125e-13,0.0004021155295367862,0.013864715583622456,9.75942326952861e-10,1.237135273823853e-05,5.0059531173096694e-12,1.0538301458582282,0.00020949228564859368
Warmworks,EOH2115,EH14,69.0,Retired,Pensioner,Prefer not to say,2021-04-29T00:00:00.000Z,Owner-Occupied,20.0,AB,3.0,14/06/2021,Warmworks,House,Detached,Suburban,1919-1944,A,2.0,0.0,2.0,163.38,5.0,3.0,5.000000000000001,2.7,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Standard,Fire - Gas,Water,Large (> 170l),2.0,1.0,0.0,No,No,190.05543439107714,372.2405804631999,11.6,7.503949956037104,30185.0,3937.0,0.0,40.00986908926279,2.900800252580084,Yes,No,Yes,Yes,HT_ASHP,,9506.127752008924,0.006368457281269002,1543.5,18.0,5.0,No,,,,,,,3.0125296724727377,,6.305667251370328e-13,,127.8826154768467,7.0008734914445085,1.0000756231611376,0.1727340742945671,0.0005860866003786214,8.653438271721825e-05,,,,1.8492013476034685e-11,1.594036902474727e-08,2.2835979507362936e-07,,,1.9719763203005641e-13,2.7085810927474085e-08,,,3150.0654503813666,1018.7067447963217,1610.2341210408742,6.593043162494432,3.740895261747021e-14,0.00017309166487507354,0.007094686225173064,3.053539088249124e-10,3.766994708265248e-06,1.173785569609509e-12,1.0386739987879992,0.00010833427086254233
Warmworks,EOH3072,EH5,41.0,Working Part time,Professional,"50,001+",2021-04-29T00:00:00.000Z,Owner-Occupied,8.0,C1,5.0,25/05/2021,Warmworks,House,End-Terrace,Urban,1919-1944,C,2.0,2.0,2.0,115.83000000000001,5.0,3.0,5.000000000000001,2.51,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,Fire - Wood,,,0.0,0.0,1.0,No,No,190.8457815150323,374.0523359569488,8.5,7.544813754037023,15569.999999999996,4075.0,156.0,40.01135891652666,2.9008871758356687,Yes,No,Yes,Yes,HT_ASHP,,9506.17227189457,0.008021474742974988,1118.0,14.0,2.043205119365011,No,,,,,,,3.0134849512251094,,1.0001235950518605e-12,,129.41410094499588,7.000983179081231,1.000087682465164,0.185141209512949,0.0007064111196086742,0.00010709447087720037,,,,2.715468301606183e-11,2.1149805462528093e-08,3.086892093051574e-07,,,2.989041035083434e-13,3.784633761938494e-08,,,3177.1505396331195,1018.9244124975846,1610.2353573782345,7.176966422020923,5.988809573037254e-14,0.0002186567370767989,0.008990817150333896,4.3117112658030976e-10,5.620626216851222e-06,1.84026665434045e-12,1.0425102300941944,0.0001312541976403736
Warmworks,EOH1960,G42,52.0,Working Full time (>30hrs),Professional,Prefer not to say,2021-04-29T00:00:00.000Z,Owner-Occupied,0.3,C1,3.0,22/06/2021,Warmworks,House,Detached,Urban,1965-1980,D,2.0,0.0,2.0,102.44,6.0,3.0,6.0,2.42,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Standard,,Water,Normal (90-130l),0.0,0.0,1.0,No,No,188.74811675207457,371.57889622298535,7.699999999999999,79.0,19542.999999999996,3937.0,0.0,50.0,3.9200000000000004,Yes with additional measures,No,Yes with additional measures,Yes with additional measures,HT_ASHP,,9506.104109851356,0.005603452715462254,1268.97,18.0,5.0,Yes,13/09/2021,Everwarm,HT_ASHP,,Vaillant,VWL 125/6 A 230V S2,12.0,R290,0.0,Water_New,200.0,7.00084589812468,1.0,0.16136066988110542,10.0,0.0,,Low Noise Heat Pump,No,0.0,0.0,0.0,No,Yes,0.0,0.0,,No,17943.13,3572.208,1610.23,2705.76,2.893177911871339e-14,603.88,0.006474345354945399,2.4917742869057236e-10,3.0729134970597374e-06,9.976772012698643e-13,3.0,2.0
Warmworks,EOH1017,EH9,73.0,Retired,Professional,Prefer not to say,2021-04-29T00:00:00.000Z,Owner-Occupied,11.0,AB,2.0,01/07/2021,Warmworks,House,End-Terrace,Urban,1945-1964,C,1.0,0.0,2.0,81.6,4.0,2.0,4.0,2.44,Cavity_No_insulation,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Combi,Fire - Gas,,,0.0,1.0,1.0,No,No,860.0,8028.000000000001,2.2577697841100273,7.656673839315772,1941.0657570298063,956.5452966203156,0.28710208250704455,40.01394849095959,2.9011561688641083,Yes,No,Yes,Yes,ASHP,,9506.290094397596,0.012501462660850393,281.437108294433,12.003849681818393,2.0442426741938107,No,,,,,,,3.0164498591329902,,2.376105822515795e-12,,131.95354714989662,7.001238652403117,1.0001314104611083,0.21009305492043495,0.0009753966951393522,0.0001411113771609962,,,,6.112099715238628e-11,3.695341277420994e-08,4.813981036022597e-07,,,7.736187450195497e-13,6.507371352881819e-08,,,3229.73690394232,1019.8746464989008,1610.238280732879,8.421944608909543,1.567961933250997e-13,0.00035921794429896183,0.013107993254379835,9.025336034085285e-10,1.106539564097453e-05,4.5381064357752354e-12,1.0515826707705855,0.00019830746077786898
Warmworks,EOH1541,KY3,55.0,Working Full time (>30hrs),Skilled Manual Worker,Prefer not to say,2021-04-29T00:00:00.000Z,Owner-Occupied,30.0,C2,5.0,08/07/2021,Warmworks,House,Detached,Rural,Pre 1919,E,2.0,2.0,2.0,186.47000000000003,9.0,5.0,9.0,2.79,Cavity_No_insulation,Suspended,Pitched,Double,No,Oil,Oil Boiler,Fire - Wood,Water,Normal (90-130l),1.0,0.0,1.0,Yes - Borehole,Yes,190.1751716862782,372.85936209361535,2.2575755669485917,7.449137480929494,1929.0452338521136,956.1787263285296,0.17596301905123254,40.01126098140958,2.900751262898557,No,Yes,Yes,No,None - Installation not recommended,,9506.182557222523,0.007460134556311004,280.74016355132454,12.002764135447796,2.043249864705722,,,,,,,,3.01252996531548,,8.433410762266613e-13,,130.3349792957306,7.000847982300911,1.00007356326023,0.17506904900074005,0.0007011138750385726,0.00010902179928962141,,,,2.3815652575032153e-11,1.8604039198066857e-08,2.6461896140972385e-07,,,2.3516580935183107e-13,3.3331307491835105e-08,,,3195.8894413346984,1018.3499811421474,1610.234651984088,6.449828038749984,4.705308001952749e-14,0.00020342093955832752,0.008768552106630523,3.708571227889479e-10,4.912918734434335e-06,1.507199313272034e-12,1.0419251332059503,0.00012229494996063295
Warmworks,EOH2893,EH22,41.0,Working Full time (>30hrs),Professional,Prefer not to say,2021-04-29T00:00:00.000Z,Owner-Occupied,15.0,C1,3.0,01/06/2021,Warmworks,House,Mid-Terrace,Suburban,1965-1980,C,2.0,0.0,2.0,65.93,4.0,2.0,4.0,2.28,Cavity_Insulated,Solid,Pitched,Double,Yes,Gas,Gas Boiler - Combi,,,,0.0,0.0,1.0,No,No,193.5527917681029,378.06641509127803,2.257826346406859,7.643870233558118,1941.674100285396,956.6523756863462,0.28652141245220264,40.01481228537159,2.9011427136044947,Yes,No,Yes,Yes,HT_ASHP,,9506.31824612651,0.012911739970490999,281.57290511683095,12.00384492412908,2.0443257325782906,No,,,,,,,3.0165769362356514,,2.5742400832501344e-12,,133.19154977798462,7.001252934976947,1.0001328309281234,0.2162858098745346,0.0010313414750271477,0.0001452657306799665,,,,6.489143944410358e-11,3.952072802348994e-08,4.964795152773149e-07,,,8.201223988119066e-13,6.79436169548353e-08,,,3230.9861607196926,1019.8283031247788,1610.2384444340987,9.160045967322075,1.6999237033212683e-13,0.0003833088615260749,0.013315097021404654,9.259265576488929e-10,1.1689504605083557e-05,4.712642602544559e-12,1.0520820752717555,0.00019957729364250554
Warmworks,EOH1761,KY12,37.0,Working Full time (>30hrs),Professional,Prefer not to say,2021-04-30T00:00:00.000Z,Owner-Occupied,3.5,AB,5.0,21/06/2021,Warmworks,House,Detached,Urban,1945-1964,C,2.0,0.0,2.0,111.98,5.0,3.0,5.000000000000001,2.49,Cavity_Insulated,Suspended,Pitched,Double,Yes,Gas,Gas Boiler - Standard,,Water,Normal (90-130l),0.0,0.0,1.0,No,No,190.5615992694802,373.8838633201085,10.0,80.0,14644.999999999998,4075.0,0.0,50.0,3.8499999999999996,Yes,No,Yes,Yes,ASHP,,9506.148621857716,0.0072969040437271815,1073.0,14.0,2.0430734579614365,Yes,23/09/2021,TK Murray,HT_ASHP,,Vaillant,VWL 105/6 A 230V S2,10.000000000000002,R290,0.0,Water_New,200.0,7.001021837058943,1.0,0.18491515889763832,1.0,0.0,,Low Noise Heat Pump,No,0.0,0.0,0.0,No,No,0.0,0.0,,No,11215.17,3572.208,1610.23,2976.33,5.234643624054021e-14,0.00020305114004941062,0.008363065717276186,3.892833277951979e-10,4.638523105615634e-06,1.6900191098997985e-12,3.0,0.0
